event_number,track_id,step_number,x,y,z,ux,uy,uz,angle,step_length,track_length,E_kin,E_dep
34,1,49,-23.875,17.275,-26.113,-0.050,0.831,-0.554,24.657,1.000,48.158,745.437,4.256
34,1,50,-23.924,18.077,-26.648,-0.252,0.865,-0.434,12.243,1.000,49.158,741.842,3.594
34,1,51,-24.167,18.911,-27.067,0.044,0.870,-0.491,29.403,1.000,50.158,736.269,5.573
34,1,52,-24.124,19.750,-27.540,0.111,0.656,-0.747,39.070,1.000,51.158,728.057,8.213
34,1,53,-24.017,20.383,-28.259,0.242,0.734,-0.635,42.861,1.000,52.158,724.306,3.751
34,1,54,-23.784,21.089,-28.871,-0.159,0.461,-0.873,37.305,1.000,53.158,718.728,5.578
34,1,55,-23.937,21.534,-29.712,-0.150,0.390,-0.909,41.433,1.000,54.158,713.367,5.361
34,1,56,-24.082,21.909,-30.586,0.025,0.287,-0.958,52.495,1.000,55.158,708.377,4.990
34,1,57,-24.057,22.185,-31.508,0.074,0.720,-0.690,34.873,1.000,56.158,705.427,2.950
34,1,58,-23.986,22.877,-32.172,0.136,0.613,-0.779,41.951,1.000,57.158,698.133,7.294
34,1,59,-23.855,23.466,-32.920,-0.098,0.092,-0.991,58.415,1.000,58.158,690.736,7.397
34,1,60,-23.950,23.554,-33.872,-0.119,0.029,-0.993,61.084,1.000,59.158,680.782,9.955
34,1,61,-24.063,23.582,-34.825,-0.226,0.174,-0.958,50.706,1.000,60.158,677.206,3.576
34,1,62,-24.281,23.749,-35.745,-0.674,0.234,-0.701,39.027,1.000,61.158,674.371,2.835
34,1,63,-24.927,23.973,-36.417,-0.652,0.241,-0.719,38.707,1.000,62.158,668.068,6.303
34,1,64,-25.552,24.204,-37.107,-0.373,0.250,-0.894,42.875,1.000,63.158,659.480,8.588
34,1,65,-25.910,24.444,-37.963,-0.090,0.146,-0.985,55.903,1.000,64.158,652.669,6.811
34,1,66,-25.996,24.583,-38.906,-0.135,0.389,-0.911,41.989,1.000,65.158,646.976,5.693
34,1,67,-26.125,24.956,-39.778,-0.405,0.469,-0.785,28.790,1.000,66.158,641.280,5.696
34,1,68,-26.512,25.404,-40.529,-0.464,0.550,-0.695,21.566,1.000,67.158,638.707,2.573
34,1,69,-26.956,25.930,-41.193,-0.011,0.815,-0.579,27.298,1.000,68.158,636.762,1.946
34,1,70,-26.966,26.709,-41.747,0.421,0.732,-0.536,52.419,1.000,69.158,632.832,3.929
34,1,71,-26.564,27.408,-42.259,0.532,0.785,-0.316,59.197,1.000,70.158,617.672,15.160
34,1,72,-26.056,28.157,-42.561,0.815,0.494,-0.303,81.472,1.000,71.158,613.671,4.001
34,1,73,-25.279,28.628,-42.850,0.408,0.243,-0.880,68.289,1.000,72.158,604.743,8.928
34,1,74,-24.890,28.859,-43.688,0.375,0.285,-0.882,65.256,1.000,73.158,601.044,3.699
34,1,75,-24.533,29.130,-44.528,0.509,0.156,-0.847,76.011,1.000,74.158,599.261,1.783
34,1,76,-24.048,29.279,-45.334,0.413,0.301,-0.859,66.123,1.000,75.158,595.811,3.450
34,1,77,-23.655,29.565,-46.152,0.045,0.139,-0.989,60.263,1.000,76.158,589.164,6.647
34,1,78,-23.612,29.697,-47.092,0.149,0.064,-0.987,67.147,1.000,77.158,585.020,4.144
34,1,79,-23.471,29.758,-48.030,0.088,0.191,-0.978,59.158,1.000,78.158,578.459,6.560
34,1,80,-23.387,29.939,-48.958,0.277,-0.008,-0.961,74.761,1.000,79.158,575.630,2.829
34,1,81,-23.124,29.931,-49.870,0.189,-0.318,-0.929,87.487,1.000,80.158,573.493,2.137
34,1,82,-22.945,29.629,-50.752,0.299,-0.497,-0.815,101.179,1.000,81.158,565.950,7.543
34,1,83,-22.726,29.265,-51.349,0.353,-0.445,-0.823,100.020,0.764,81.922,514.042,0.714
34,1,84,-22.393,28.847,-52.123,0.328,-0.513,-0.793,103.248,1.000,82.922,510.406,3.637
34,1,85,-22.085,28.365,-52.868,0.009,-0.536,-0.844,94.748,1.000,83.922,503.514,6.892
34,1,86,-22.077,27.861,-53.660,-0.275,-0.325,-0.905,76.245,1.000,84.922,502.268,1.246
34,1,87,-22.335,27.556,-54.508,-0.279,-0.493,-0.824,85.766,1.000,85.922,497.873,4.396
34,1,88,-22.597,27.095,-55.281,-0.202,-0.630,-0.750,95.784,1.000,86.922,493.792,4.080
34,1,89,-22.786,26.504,-55.983,-0.029,-0.462,-0.886,89.400,1.000,87.922,488.526,5.267
34,1,90,-22.813,26.072,-56.812,0.415,-0.559,-0.718,109.609,1.000,88.922,483.230,5.295
34,1,91,-22.425,25.549,-57.483,0.569,-0.140,-0.810,91.998,1.000,89.922,477.233,5.997
34,1,92,-21.895,25.418,-58.240,0.662,-0.008,-0.750,89.812,1.000,90.922,474.474,2.759
34,1,93,-21.277,25.411,-58.939,0.377,-0.147,-0.915,84.892,1.000,91.922,470.572,3.902
34,1,94,-21.044,25.320,-59.505,0.160,-0.134,-0.978,77.097,0.648,92.570,417.774,6.293
34,1,95,-20.897,25.197,-60.405,0.582,-0.108,-0.806,90.987,1.000,93.570,413.373,4.400
34,1,96,-20.362,25.098,-61.145,0.520,-0.413,-0.747,104.816,1.000,94.570,410.369,3.004
34,1,97,-19.884,24.719,-61.830,0.366,-0.782,-0.505,125.291,1.000,95.570,405.176,5.193
34,1,98,-19.549,24.003,-62.292,-0.093,-0.298,-0.950,78.733,1.000,96.570,402.363,2.813
34,1,99,-19.634,23.730,-63.162,0.518,-0.240,-0.821,94.977,1.000,97.570,394.014,8.349
34,1,100,-19.161,23.511,-63.911,0.283,-0.313,-0.907,90.219,1.000,98.570,389.341,4.673
34,1,101,-18.904,23.225,-64.737,0.569,-0.733,-0.373,133.162,1.000,99.570,377.060,12.282
34,1,102,-18.387,22.561,-65.076,0.630,-0.413,-0.657,109.985,1.000,100.570,368.061,8.998
34,1,103,-17.818,22.187,-65.670,0.673,-0.105,-0.732,94.925,1.000,101.570,338.195,29.867
34,1,104,-17.218,22.094,-66.323,0.872,-0.133,-0.472,107.740,1.000,102.570,332.530,5.664
34,1,105,-16.443,21.976,-66.742,0.765,-0.636,-0.104,143.717,1.000,103.570,327.244,5.287
34,1,106,-15.765,21.412,-66.834,0.775,-0.419,0.473,151.145,1.000,104.570,321.913,5.330
34,1,107,-15.080,21.042,-66.416,0.914,-0.042,0.403,127.639,1.000,105.570,319.179,2.734
34,1,108,-14.273,21.005,-66.061,0.888,0.227,0.401,112.658,1.000,106.570,312.258,6.921
34,1,109,-13.493,21.204,-65.709,0.579,0.509,-0.637,66.153,1.000,107.570,308.194,4.065
34,1,110,-12.986,21.651,-66.267,-0.416,0.600,-0.684,19.343,1.000,108.570,303.012,5.181
34,1,111,-13.349,22.175,-66.864,0.280,0.627,-0.727,47.984,1.000,109.570,297.782,5.231
34,1,112,-13.105,22.721,-67.497,0.271,-0.186,-0.944,83.236,1.000,110.570,291.562,6.220
34,1,113,-12.870,22.559,-68.315,0.122,-0.273,-0.954,83.121,1.000,111.570,284.366,7.196
34,1,114,-12.765,22.324,-69.137,0.429,-0.806,-0.408,131.690,1.000,112.570,273.108,11.258
34,1,115,-12.399,21.635,-69.485,-0.029,-0.868,-0.496,118.134,1.000,113.570,268.639,4.469
34,1,116,-12.423,20.897,-69.907,-0.658,0.577,-0.484,17.740,1.000,114.570,263.083,5.556
34,1,117,-12.980,21.385,-70.316,-0.474,0.323,-0.819,36.291,1.000,115.570,255.151,7.932
34,1,118,-13.378,21.656,-71.004,-0.123,-0.675,-0.727,100.458,1.000,116.570,250.370,4.781
34,1,119,-13.481,21.092,-71.612,-0.238,-0.943,-0.233,122.965,1.000,117.570,244.285,6.085
34,1,120,-13.678,20.310,-71.805,-0.828,-0.208,-0.521,65.026,1.000,118.570,237.864,6.422
34,1,121,-14.360,20.138,-72.234,-0.956,0.262,-0.131,46.196,1.000,119.570,228.937,8.927
34,1,122,-15.136,20.351,-72.340,-0.420,0.899,-0.120,17.888,1.000,120.570,219.427,9.510
34,1,123,-15.472,21.070,-72.436,-0.576,-0.122,-0.808,60.342,1.000,121.570,215.839,3.588
34,1,124,-15.931,20.973,-73.079,-0.230,-0.311,-0.922,76.342,1.000,122.570,209.880,5.958
34,1,125,-16.112,20.729,-73.805,-0.895,0.123,-0.429,47.385,1.000,123.570,204.935,4.945
34,1,126,-16.811,20.825,-74.141,-0.958,-0.095,0.269,75.749,1.000,124.570,193.587,11.348
34,1,127,-17.542,20.752,-73.935,-0.340,-0.396,0.853,120.706,1.000,125.570,190.871,2.716
34,1,128,-17.800,20.452,-73.288,0.543,-0.527,0.654,158.573,1.000,126.570,185.340,5.531
34,1,129,-17.393,20.057,-72.798,0.476,-0.800,0.365,177.012,1.000,127.570,178.089,7.250
34,1,130,-17.285,19.875,-72.715,0.777,-0.398,0.488,150.029,0.245,127.815,166.836,0.613
34,1,131,-16.732,19.591,-72.367,0.858,-0.473,-0.203,132.710,1.000,128.815,161.790,5.046
34,1,132,-16.131,19.260,-72.509,-0.089,0.519,0.850,84.115,1.000,129.815,155.792,5.998
34,1,133,-16.192,19.616,-71.926,0.120,0.116,0.986,111.511,1.000,130.815,147.777,8.015
34,1,134,-16.112,19.693,-71.270,-0.092,-0.203,0.975,121.282,1.000,131.815,135.684,12.093
34,1,135,-16.171,19.566,-70.657,0.028,-0.929,0.368,154.223,1.000,132.815,130.488,5.196
34,1,136,-16.153,18.998,-70.432,0.313,0.272,0.910,107.392,1.000,133.815,126.013,4.475
34,1,137,-15.967,19.160,-69.891,0.141,-0.442,0.886,141.007,1.000,134.815,117.902,8.111
34,1,138,-15.888,18.911,-69.391,-0.938,-0.088,0.336,77.565,1.000,135.815,109.276,8.626
34,1,139,-16.381,18.865,-69.214,-0.610,-0.131,0.782,98.596,1.000,136.815,100.694,8.582
34,1,140,-16.677,18.801,-68.835,0.722,0.196,0.664,116.283,1.000,137.815,91.477,9.217
34,1,141,-16.373,18.883,-68.556,0.476,0.407,0.780,102.213,0.890,138.704,79.318,12.159
34,1,142,-16.215,19.019,-68.296,0.170,-0.851,-0.497,123.183,0.704,139.409,70.820,8.498
34,1,143,-16.168,18.784,-68.433,-0.704,0.492,-0.512,23.428,0.585,139.994,59.298,11.523
34,1,144,-16.314,18.885,-68.539,-0.752,0.013,-0.659,51.716,0.438,140.432,49.924,9.374
34,1,145,-16.431,18.887,-68.642,0.292,0.921,0.259,60.546,0.332,140.763,38.019,11.905
34,1,146,-16.402,18.980,-68.616,-0.131,0.279,0.951,96.326,0.215,140.978,32.972,5.047
34,1,147,-16.412,19.002,-68.540,0.198,-0.665,-0.720,108.736,0.172,141.151,28.476,4.496
34,1,148,-16.400,18.960,-68.586,0.744,0.538,-0.397,75.307,0.138,141.288,0.000,28.476
34,4,1,-17.875,16.979,-71.149,-0.176,-0.866,0.468,0.000,3.345,3.345,0.000,0.278
34,21,1,-17.875,16.979,-71.149,-0.143,-0.152,0.978,100.665,0.000,0.000,0.000,0.021
34,20,1,-17.875,16.979,-71.149,-0.879,-0.458,-0.129,146.937,0.000,0.000,0.000,0.032
34,19,1,-17.875,16.979,-71.149,0.573,0.137,0.808,72.424,0.000,0.000,0.000,0.048
34,18,1,-17.875,16.979,-71.149,0.107,-0.613,-0.783,11.514,0.000,0.000,0.000,0.046
34,17,1,-17.875,16.979,-71.149,0.646,0.162,0.746,82.298,0.000,0.000,0.000,0.012
34,16,1,-17.875,16.979,-71.149,0.569,-0.175,-0.803,156.989,0.000,0.000,0.000,0.046
34,15,1,-17.875,16.979,-71.149,-0.144,0.631,-0.762,79.356,0.000,0.000,0.000,0.047
34,14,1,-17.875,16.979,-71.149,0.299,-0.913,-0.278,133.770,0.000,0.000,0.000,0.080
34,13,1,-17.875,16.979,-71.149,0.751,0.584,0.310,0.000,0.000,0.000,0.461,0.000
34,13,2,-17.875,16.979,-71.149,0.751,0.584,0.310,0.000,0.001,0.001,0.000,0.461
34,12,1,-17.875,16.979,-71.149,-0.732,-0.682,0.003,100.409,0.000,0.000,0.000,0.021
34,11,1,-17.875,16.979,-71.149,-0.549,-0.461,0.697,104.309,0.000,0.000,0.000,0.023
34,10,1,-17.875,16.979,-71.149,0.086,-0.963,0.256,150.179,0.000,0.000,0.000,0.021
34,9,1,-17.875,16.979,-71.149,-0.977,0.101,-0.189,0.000,0.000,0.000,0.151,0.000
34,9,2,-17.875,16.979,-71.149,-0.977,0.101,-0.189,0.000,0.000,0.000,0.000,0.151
34,8,1,-17.875,16.979,-71.149,0.801,-0.290,-0.523,0.000,0.000,0.000,0.760,0.001
34,8,2,-17.875,16.979,-71.149,0.801,-0.290,-0.523,0.000,0.002,0.002,0.000,0.760
34,7,1,-17.875,16.979,-71.149,0.868,0.309,0.390,56.262,0.000,0.000,0.000,0.065
34,6,1,-17.875,16.979,-71.149,-0.752,0.184,-0.634,0.000,0.000,0.000,3.303,0.002
34,6,2,-17.877,16.980,-71.151,0.432,0.769,-0.472,83.375,0.015,0.015,0.000,3.303
34,5,1,-17.875,16.979,-71.149,-0.957,0.159,0.241,0.000,0.000,0.000,5.220,0.003
34,5,2,-17.880,16.980,-71.148,0.505,-0.203,0.839,108.285,0.021,0.021,4.462,0.758
34,5,3,-17.878,16.979,-71.144,-0.336,0.942,0.023,61.546,0.019,0.040,2.197,2.265
34,5,4,-17.878,16.981,-71.144,-0.336,0.942,0.023,61.546,0.010,0.050,0.000,2.197
34,3,1,9.371,-12.599,-103.611,0.463,-0.578,-0.672,0.000,65.637,65.637,0.000,0.175
34,33,1,9.370,-12.599,-103.611,-0.726,-0.651,0.221,0.000,0.000,0.000,0.000,0.021
34,32,1,9.371,-12.599,-103.611,0.243,0.539,0.807,134.181,0.000,0.000,0.000,0.023
34,31,1,9.371,-12.599,-103.611,0.248,0.820,-0.516,0.000,0.000,0.000,0.000,0.044
34,30,1,9.371,-12.599,-103.611,-0.173,-0.256,-0.951,0.000,0.000,0.000,0.000,0.046
34,29,1,9.370,-12.599,-103.611,-0.717,-0.680,0.151,9.716,0.000,0.000,0.000,0.023
34,28,1,9.371,-12.599,-103.611,-0.855,-0.042,-0.517,109.229,0.000,0.000,0.000,0.045
34,27,1,9.371,-12.599,-103.611,-0.545,0.294,-0.785,0.000,0.000,0.000,0.129,0.000
34,27,2,9.370,-12.599,-103.611,-0.545,0.294,-0.785,0.000,0.000,0.000,0.000,0.129
34,26,1,9.371,-12.599,-103.611,-0.164,-0.354,0.921,0.000,0.000,0.000,0.449,0.000
34,26,2,9.370,-12.599,-103.611,-0.164,-0.354,0.921,0.000,0.001,0.001,0.000,0.449
34,25,1,9.371,-12.599,-103.611,0.321,-0.495,0.808,0.000,0.000,0.000,0.412,0.000
34,25,2,9.371,-12.599,-103.611,0.321,-0.495,0.808,0.000,0.001,0.001,0.000,0.412
34,24,1,9.371,-12.599,-103.611,0.375,0.919,-0.126,0.000,0.000,0.000,3.733,0.002
34,24,2,9.372,-12.596,-103.612,-0.988,-0.127,-0.091,118.391,0.017,0.017,1.499,2.234
34,24,3,9.371,-12.597,-103.612,-0.988,-0.127,-0.091,118.391,0.006,0.022,0.000,1.499
34,23,1,-18.597,-21.464,-129.293,-0.717,-0.227,-0.659,0.000,38.991,38.991,0.000,0.197
34,46,1,-18.597,-21.464,-129.293,-0.386,-0.882,0.269,96.365,0.000,0.000,0.000,0.046
34,45,1,-18.596,-21.464,-129.293,0.202,-0.713,-0.671,68.638,0.000,0.000,0.000,0.044
34,44,1,-18.597,-21.464,-129.293,-0.179,-0.700,0.692,100.066,0.000,0.000,0.000,0.045
34,43,1,-18.597,-21.464,-129.293,-0.380,0.016,-0.925,0.000,0.000,0.000,0.000,0.021
34,42,1,-18.597,-21.464,-129.293,0.531,0.479,-0.699,32.496,0.000,0.000,0.000,0.012
34,41,1,-18.597,-21.464,-129.293,0.124,0.237,-0.964,121.158,0.000,0.000,0.000,0.021
34,40,1,-18.596,-21.464,-129.293,-0.269,0.040,0.962,106.193,0.000,0.000,0.000,0.048
34,39,1,-18.596,-21.464,-129.293,0.750,0.420,0.512,67.286,0.000,0.000,0.000,0.080
34,38,1,-18.597,-21.464,-129.293,-0.963,-0.252,0.098,0.000,0.000,0.000,0.461,0.000
34,38,2,-18.597,-21.464,-129.293,-0.963,-0.252,0.098,0.000,0.001,0.001,0.000,0.461
34,37,1,-18.597,-21.464,-129.293,0.249,-0.483,-0.839,0.000,0.000,0.000,0.539,0.000
34,37,2,-18.596,-21.464,-129.293,0.249,-0.483,-0.839,0.000,0.001,0.001,0.000,0.539
34,36,1,-18.596,-21.464,-129.293,-0.292,0.586,0.756,103.462,0.000,0.000,0.000,0.088
34,35,1,-18.597,-21.464,-129.293,-0.406,-0.067,0.911,0.000,0.000,0.000,3.810,0.002
34,35,2,-18.598,-21.464,-129.290,0.970,-0.244,0.016,111.317,0.017,0.017,1.806,2.004
34,35,3,-18.597,-21.464,-129.290,0.970,-0.244,0.016,111.317,0.007,0.024,0.000,1.806
34,34,2,-18.568,-21.498,-129.313,-0.487,0.354,0.798,149.234,0.107,0.108,20.045,3.990
34,34,3,-18.585,-21.485,-129.283,-0.147,0.969,-0.199,132.911,0.083,0.191,18.374,1.671
34,34,4,-18.590,-21.454,-129.290,0.864,0.381,0.330,83.695,0.074,0.265,16.453,1.921
34,34,5,-18.567,-21.444,-129.281,-0.339,-0.580,0.741,95.602,0.064,0.328,15.188,1.264
34,34,6,-18.575,-21.458,-129.263,0.736,0.604,-0.306,82.063,0.058,0.386,11.655,3.533
34,34,7,-18.563,-21.448,-129.268,0.962,-0.114,0.248,56.867,0.042,0.428,10.519,1.137
34,34,8,-18.550,-21.449,-129.265,0.323,0.320,0.891,113.256,0.038,0.466,10.088,0.431
34,34,9,-18.545,-21.445,-129.253,0.836,-0.156,0.525,67.111,0.036,0.503,8.377,1.711
34,34,10,-18.537,-21.447,-129.248,0.709,0.563,-0.424,78.539,0.031,0.533,7.628,0.748
34,34,11,-18.531,-21.442,-129.251,-0.194,0.188,-0.963,81.566,0.028,0.561,6.852,0.776
34,34,12,-18.532,-21.440,-129.258,0.305,-0.254,-0.918,43.060,0.026,0.587,4.563,2.289
34,34,13,-18.531,-21.441,-129.262,-0.915,-0.049,-0.401,110.038,0.019,0.606,0.000,4.563
34,22,1,9.370,-12.599,-103.611,-0.711,-0.545,0.444,0.000,0.000,0.000,11.942,0.007
34,22,2,9.358,-12.609,-103.604,0.130,0.702,-0.700,141.783,0.043,0.044,9.064,2.878
34,22,3,9.360,-12.601,-103.612,-0.782,-0.185,0.596,22.911,0.033,0.076,6.312,2.752
34,22,4,9.355,-12.602,-103.608,0.716,0.146,0.683,106.598,0.024,0.101,1.061,5.251
34,22,5,9.355,-12.602,-103.607,0.716,0.146,0.683,106.598,0.003,0.104,0.000,1.061
34,2,2,-22.705,29.123,-51.268,-0.486,0.749,0.450,123.750,0.345,0.347,44.767,6.427
34,2,3,-22.769,29.221,-51.209,0.505,0.395,0.767,86.262,0.279,0.626,36.767,8.000
34,2,4,-22.721,29.259,-51.136,0.337,0.276,0.900,78.508,0.204,0.830,32.573,4.194
34,2,5,-22.694,29.280,-51.066,-0.044,-0.555,0.831,32.819,0.169,0.999,31.564,1.009
34,2,6,-22.698,29.239,-51.004,0.742,-0.257,0.620,51.577,0.161,1.160,30.135,1.429
34,2,7,-22.646,29.221,-50.961,-0.072,-0.024,-0.997,114.702,0.150,1.310,25.806,4.329
34,2,8,-22.650,29.220,-51.015,0.589,-0.285,-0.756,88.246,0.119,1.429,23.738,2.067
34,2,9,-22.622,29.206,-51.051,-0.215,-0.206,0.955,56.352,0.105,1.534,23.047,0.691
34,2,10,-22.632,29.197,-51.007,0.373,-0.457,0.808,35.378,0.101,1.635,18.491,4.556
34,2,11,-22.620,29.182,-50.981,-0.072,0.158,-0.985,125.057,0.074,1.710,17.744,0.747
34,2,12,-22.622,29.187,-51.011,-0.111,-0.068,-0.992,112.541,0.070,1.780,15.396,2.348
34,2,13,-22.625,29.185,-51.036,0.392,-0.839,-0.378,49.441,0.059,1.839,13.367,2.030
34,2,14,-22.617,29.169,-51.043,-0.739,0.668,0.088,133.065,0.049,1.888,11.821,1.546
34,2,15,-22.629,29.180,-51.042,0.800,0.376,-0.468,113.286,0.043,1.931,9.878,1.943
34,2,16,-22.619,29.185,-51.048,0.864,0.448,0.230,98.573,0.036,1.967,8.675,1.203
34,2,17,-22.610,29.189,-51.045,-0.264,-0.609,0.748,35.453,0.032,1.998,6.502,2.173
34,2,18,-22.612,29.185,-51.040,-0.693,-0.532,-0.487,81.775,0.025,2.023,5.086,1.416
34,2,19,-22.615,29.183,-51.042,0.665,-0.743,-0.073,42.058,0.021,2.044,3.337,1.749
34,2,20,-22.613,29.181,-51.043,-0.283,-0.429,0.858,45.651,0.015,2.059,1.404,1.933
34,2,21,-22.613,29.180,-51.042,-0.283,-0.429,0.858,45.651,0.005,2.064,0.000,1.404
35,1,0,0.000,0.000,0.000,0.313,0.934,0.172,0.000,0.000,0.000,1000.000,0.000
35,1,1,0.050,0.147,0.032,0.317,0.923,0.217,2.673,0.158,0.158,998.403,1.597
35,1,2,0.360,1.049,0.244,0.203,0.975,-0.085,16.266,1.000,1.158,995.903,2.499
35,1,3,0.558,2.002,0.161,0.300,0.949,-0.093,15.304,1.000,2.158,990.996,4.907
35,1,4,0.851,2.929,0.070,-0.125,0.991,0.054,26.421,1.000,3.158,986.197,4.799
35,1,5,0.729,3.897,0.122,-0.120,0.967,0.223,25.240,1.000,4.158,981.552,4.645
35,1,6,0.612,4.841,0.340,-0.423,0.904,0.058,43.761,1.000,5.158,977.570,3.982
35,1,7,0.199,5.724,0.397,-0.180,0.957,-0.228,37.013,1.000,6.158,971.854,5.716
35,1,8,0.024,6.658,0.175,-0.265,0.837,-0.478,51.922,1.000,7.158,965.537,6.317
35,1,9,-0.235,7.475,-0.292,-0.203,0.481,-0.853,76.197,1.000,8.158,961.977,3.560
35,1,10,-0.433,7.944,-1.125,0.117,0.472,-0.874,70.943,1.000,9.158,959.802,2.174
35,1,11,-0.319,8.405,-1.977,0.180,0.413,-0.893,73.236,1.000,10.158,956.156,3.646
35,1,12,-0.143,8.808,-2.848,0.028,0.161,-0.987,90.637,1.000,11.158,947.529,8.628
35,1,13,-0.116,8.964,-3.810,0.192,0.065,-0.979,92.737,1.000,12.158,944.453,3.075
35,1,14,0.072,9.028,-4.765,0.068,0.387,-0.920,77.042,1.000,13.158,941.789,2.664
35,1,15,0.138,9.405,-5.662,-0.029,0.318,-0.948,82.847,1.000,14.158,938.448,3.341
35,1,16,0.111,9.714,-6.586,-0.079,0.497,-0.864,73.117,1.000,15.158,935.171,3.277
35,1,17,0.034,10.199,-7.429,0.127,0.552,-0.824,65.599,1.000,16.158,931.317,3.854
35,1,18,0.157,10.736,-8.232,-0.492,0.704,-0.512,65.447,1.000,17.158,930.278,1.040
35,1,19,-0.323,11.423,-8.731,-0.775,0.629,0.069,69.093,1.000,18.158,916.852,13.426
35,1,20,-1.077,12.035,-8.664,-0.664,0.747,-0.046,61.188,1.000,19.158,915.165,1.687
35,1,21,-1.723,12.762,-8.709,-0.697,0.707,-0.120,65.042,1.000,20.158,910.418,4.747
35,1,22,-2.402,13.451,-8.826,-0.723,0.690,-0.034,65.612,1.000,21.158,907.716,2.702
35,1,23,-3.105,14.123,-8.859,-0.601,0.701,-0.384,66.400,1.000,22.158,905.429,2.286
35,1,24,-3.691,14.805,-9.233,-0.358,0.780,-0.514,58.126,1.000,23.158,898.545,6.885
35,1,25,-4.039,15.564,-9.732,-0.408,0.571,-0.712,73.531,1.000,24.158,894.198,4.346
35,1,26,-4.435,16.120,-10.426,-0.483,0.743,-0.463,62.423,1.000,25.158,891.452,2.747
35,1,27,-4.906,16.843,-10.876,-0.477,0.821,-0.313,55.712,1.000,26.158,887.742,3.710
35,1,28,-5.370,17.642,-11.181,-0.355,0.769,-0.531,58.921,1.000,27.158,883.998,3.744
35,1,29,-5.715,18.390,-11.698,-0.206,0.847,-0.490,50.058,1.000,28.158,882.532,1.466
35,1,30,-5.916,19.214,-12.175,-0.398,0.793,-0.462,57.564,1.000,29.158,874.460,8.072
35,1,31,-6.303,19.984,-12.624,-0.909,0.264,-0.323,95.328,1.000,30.158,872.006,2.455
35,1,32,-7.186,20.241,-12.938,-0.741,0.131,-0.658,102.873,1.000,31.158,870.277,1.729
35,1,33,-7.906,20.369,-13.578,-0.784,0.353,-0.511,90.202,1.000,32.158,860.494,9.783
35,1,34,-8.668,20.712,-14.074,-0.613,0.417,-0.671,85.286,1.000,33.158,856.400,4.093
35,1,35,-9.263,21.117,-14.726,-0.632,0.539,-0.557,77.893,1.000,34.158,850.714,5.686
35,1,36,-9.876,21.640,-15.268,-0.697,0.407,-0.591,86.508,1.000,35.158,847.327,3.387
35,1,37,-10.553,22.036,-15.841,-0.609,0.475,-0.635,81.722,1.000,36.158,843.097,4.229
35,1,38,-11.144,22.497,-16.457,-0.620,0.480,-0.620,81.512,1.000,37.158,837.215,5.882
35,1,39,-11.746,22.963,-17.059,-0.790,0.527,-0.313,79.012,1.000,38.158,834.360,2.856
35,1,40,-12.513,23.474,-17.363,-0.703,0.562,-0.436,76.678,1.000,39.158,830.202,4.157
35,1,41,-13.194,24.019,-17.786,-0.053,0.970,-0.237,31.921,1.000,40.158,827.315,2.887
35,1,42,-13.245,24.960,-18.016,-0.037,0.961,-0.272,32.922,1.000,41.158,822.660,4.655
35,1,43,-13.282,25.892,-18.280,0.023,0.956,-0.293,31.839,1.000,42.158,820.631,2.029
35,1,44,-13.260,26.819,-18.564,0.089,0.875,-0.477,40.304,1.000,43.158,812.427,8.204
35,1,45,-13.173,27.666,-19.026,0.748,0.632,-0.204,37.915,1.000,44.158,801.477,10.950
35,1,46,-12.449,28.278,-19.224,0.679,0.587,-0.441,46.794,1.000,45.158,798.572,2.904
35,1,47,-11.792,28.847,-19.651,0.659,0.647,-0.383,41.860,1.000,46.158,796.724,1.849
35,1,48,-11.154,29.473,-20.022,0.428,0.841,-0.330,30.358,1.000,47.158,791.471,5.253
35,1,49,-10.740,30.288,-20.342,0.130,0.982,-0.139,21.013,1.000,48.158,789.132,2.340
35,1,50,-10.615,31.238,-20.476,0.220,0.971,-0.099,16.602,1.000,49.158,787.051,2.081
35,1,51,-10.402,32.177,-20.572,0.340,0.939,-0.061,13.494,1.000,50.158,785.496,1.555
35,1,52,-10.074,33.085,-20.631,0.445,0.817,-0.365,32.875,1.000,51.158,778.463,7.032
35,1,53,-9.643,33.875,-20.984,0.279,0.315,-0.907,76.987,1.000,52.158,776.276,2.188
35,1,54,-9.373,34.180,-21.862,0.245,0.286,-0.926,79.382,1.000,53.158,773.383,2.893
35,1,55,-9.136,34.456,-22.757,0.158,0.746,-0.647,50.592,1.000,54.158,769.260,4.123
35,1,56,-8.984,35.178,-23.382,0.314,0.947,-0.064,13.593,1.000,55.158,763.307,5.953
35,1,57,-8.681,36.093,-23.444,0.346,0.931,0.114,3.841,1.000,56.158,757.755,5.551
35,1,58,-8.346,36.992,-23.334,0.453,0.891,-0.028,14.223,1.000,57.158,752.953,4.802
35,1,59,-7.909,37.852,-23.361,0.216,0.890,0.402,14.567,1.000,58.158,750.531,2.422
35,1,60,-7.701,38.711,-22.972,-0.357,0.898,0.259,39.510,1.000,59.158,744.548,5.984
35,1,61,-8.045,39.578,-22.723,-0.144,0.948,0.285,27.201,1.000,60.158,726.616,17.932
35,1,62,-8.183,40.491,-22.448,-0.053,0.861,0.505,28.956,1.000,61.158,721.851,4.765
35,1,63,-8.234,41.320,-21.961,-0.116,-0.145,0.983,90.143,1.000,62.158,717.403,4.448
35,1,64,-8.346,41.181,-21.015,-0.118,-0.181,0.976,92.175,1.000,63.158,711.710,5.693
